   -6.73217E-02    1.35654E+00    2.24561E-02
   -8.81546E-02    1.67485E+00    5.94201E-02
   -9.01387E-02    1.95841E+00    9.92621E-02
   -9.06662E-02    2.21046E+00    1.35124E-01
   -9.96460E-02    2.43403E+00    1.63516E-01
   -1.21704E-01    2.63195E+00    1.83221E-01
   -1.57907E-01    2.80682E+00    1.94456E-01
   -2.07084E-01    2.96107E+00    1.98251E-01
   -2.66822E-01    3.09694E+00    1.95992E-01
   -3.34187E-01    3.21649E+00    1.89115E-01
   -4.06223E-01    3.32163E+00    1.78903E-01
   -4.80279E-01    3.41408E+00    1.66376E-01
   -5.54205E-01    3.49544E+00    1.52238E-01
   -6.26429E-01    3.56715E+00    1.36877E-01
   -6.95977E-01    3.63053E+00    1.20399E-01
   -7.62422E-01    3.68675E+00    1.02673E-01
   -8.25812E-01    3.73688E+00    8.33974E-02
   -8.86568E-01    3.78187E+00    6.21629E-02
   -9.45380E-01    3.82257E+00    3.85171E-02
   -1.00310E+00    3.85971E+00    1.20202E-02
   -1.06066E+00    3.89396E+00   -1.77074E-02
   -1.11896E+00    3.92587E+00   -5.09491E-02
   -1.17882E+00    3.95594E+00   -8.78663E-02
   -1.24092E+00    3.98457E+00   -1.28485E-01
   -1.30577E+00    4.01211E+00   -1.72693E-01
   -1.37368E+00    4.03884E+00   -2.20246E-01
   -1.44477E+00    4.06498E+00   -2.70783E-01
   -1.51897E+00    4.09071E+00   -3.23848E-01
   -1.59603E+00    4.11614E+00   -3.78914E-01
   -1.67558E+00    4.14136E+00   -4.35413E-01
   -1.75712E+00    4.16642E+00   -4.92770E-01
   -1.84009E+00    4.19132E+00   -5.50425E-01
   -1.92391E+00    4.21605E+00   -6.07867E-01
   -2.00798E+00    4.24056E+00   -6.64658E-01
   -2.09176E+00    4.26479E+00   -7.20449E-01
   -2.17479E+00    4.28866E+00   -7.75001E-01
   -2.25666E+00    4.31207E+00   -8.28193E-01
   -2.33714E+00    4.33492E+00   -8.80023E-01
   -2.41606E+00    4.35710E+00   -9.30608E-01
   -2.49342E+00    4.37849E+00   -9.80180E-01
   -2.56933E+00    4.39896E+00   -1.02907E+00
   -2.64401E+00    4.41841E+00   -1.07767E+00
   -2.71779E+00    4.43672E+00   -1.12647E+00
   -2.79108E+00    4.45378E+00   -1.17595E+00
   -2.86432E+00    4.46948E+00   -1.22664E+00
   -2.93800E+00    4.48374E+00   -1.27901E+00
   -3.01259E+00    4.49647E+00   -1.33352E+00
   -3.08855E+00    4.50760E+00   -1.39053E+00
   -3.16625E+00    4.51708E+00   -1.45033E+00
   -3.24600E+00    4.52486E+00   -1.51307E+00
   -3.32799E+00    4.53092E+00   -1.57881E+00
   -3.41232E+00    4.53525E+00   -1.64744E+00
   -3.49893E+00    4.53785E+00   -1.71873E+00
   -3.58765E+00    4.53874E+00   -1.79233E+00
   -3.67818E+00    4.53796E+00   -1.86775E+00
   -3.77011E+00    4.53557E+00   -1.94441E+00
   -3.86294E+00    4.53164E+00   -2.02164E+00
   -3.95608E+00    4.52626E+00   -2.09873E+00
   -4.04894E+00    4.51952E+00   -2.17495E+00
   -4.14088E+00    4.51154E+00   -2.24960E+00
   -4.23131E+00    4.50245E+00   -2.32204E+00
   -4.31970E+00    4.49240E+00   -2.39173E+00
   -4.40563E+00    4.48152E+00   -2.45828E+00
   -4.48879E+00    4.46999E+00   -2.52146E+00
   -4.56904E+00    4.45797E+00   -2.58126E+00
   -4.64641E+00    4.44562E+00   -2.63789E+00
   -4.72108E+00    4.43313E+00   -2.69178E+00
   -4.79344E+00    4.42066E+00   -2.74360E+00
   -4.86401E+00    4.40838E+00   -2.79422E+00
   -4.93342E+00    4.39647E+00   -2.84467E+00
   -5.00240E+00    4.38508E+00   -2.89612E+00
   -5.07168E+00    4.37435E+00   -2.94975E+00
   -5.14196E+00    4.36442E+00   -3.00672E+00
   -5.21381E+00    4.35539E+00   -3.06801E+00
   -5.28763E+00    4.34737E+00   -3.13431E+00
   -5.36357E+00    4.34040E+00   -3.20590E+00
   -5.44154E+00    4.33453E+00   -3.28249E+00
   -5.52118E+00    4.32975E+00   -3.36305E+00
   -5.60192E+00    4.32604E+00   -3.44574E+00
   -5.68316E+00    4.32329E+00   -3.52774E+00
   -5.76448E+00    4.32138E+00   -3.60518E+00
   -5.84607E+00    4.32012E+00   -3.67315E+00
   -5.92922E+00    4.31928E+00   -3.72569E+00
   -6.01717E+00    4.31853E+00   -3.75599E+00
   -6.11614E+00    4.31749E+00   -3.75664E+00
