# C		CN		K0		e_x		e_y		e_z		n		overlap		p		q
3.30446310208	5.1038961039	0.73716178997	-0.0	-0.0	1.87240000048e-07	0.391044027351	0.000132729217072	5.58885904696	1.78105125771
3.35969951392	5.11451667228	0.648069386623	-0.0	-0.0	0.000531443826667	0.39072042953	0.000140053036675	6.14918186542	2.82746675098
3.39549270879	5.13650050184	0.562737402029	-0.0	-0.0	0.00134984762667	0.390221588716	0.000153010485995	7.0584926085	4.35631814104
3.42421564295	5.15202927478	0.514609652261	-0.0	-0.0	0.00212068413333	0.389751368047	0.000165112420886	7.95724306111	5.71013044454
3.44763588157	5.16329910566	0.4836072952	-0.0	-0.0	0.00286652962667	0.389296047077	0.000176836274114	8.86311424261	6.97968725786
3.46884666372	5.1734828496	0.461354976199	-0.0	-0.0	0.00361248325333	0.388840320294	0.000188456325191	9.80229679538	8.23830716235
3.49182501105	5.17660550459	0.444954824023	-0.0	-0.0	0.00433858268	0.388396396454	0.000199524175937	10.748795817	9.47040077597
3.5041979673	5.17941176471	0.432511548261	-0.0	-0.0	0.00503626472	0.387969542717	0.00021064012132	11.688650022	10.6698526945
3.51701281485	5.1926216128	0.422657548606	-0.0	-0.0	0.00572674384	0.387546802536	0.000221537932532	12.6460767293	11.8697077
3.53866548829	5.20012995452	0.414407462127	-0.0	-0.0	0.00641326198667	0.387126197942	0.000231760260324	13.6266865777	13.0899292268
3.5545735749	5.20894071914	0.407799360967	-0.0	-0.0	0.00707321445333	0.386721596871	0.000241845441538	14.5949370321	14.2814559175
3.57445868316	5.21458535011	0.402268856365	-0.0	-0.0	0.00772982676	0.38631877849	0.000251529537207	15.5822020149	15.4842440227
3.58594785683	5.21240359897	0.397615920993	-0.0	-0.0	0.00836371930667	0.385929647217	0.000261374821252	16.5578772059	16.6678220234
3.60273972603	5.21606914213	0.393676552888	-0.0	-0.0	0.00898968749333	0.385545143723	0.000270630880324	17.5416209351	17.8519219939
3.61776403005	5.21945773525	0.390268015045	-0.0	-0.0	0.00960245564	0.38516850463	0.000279751003619	18.5249704379	19.0312357719
3.61908970393	5.22598148739	0.387318116262	-0.0	-0.0	0.01020852716	0.384795759827	0.000289799897093	19.5158748199	20.2131953496
