# f		u
102158.82645488127	0.00020215683993463074
288948.7957772249	0.0004043136798692615
506887.79595006077	0.0005880926252643803
789568.0222872345	0.0007902494651990111
1080440.0441966464	0.0009740284105941299
1433695.191267964	0.0011761852505287607
1818774.106818818	0.0013783420904633914
2194397.2794895936	0.0015621210358585103
2633866.248966333	0.001764277875793141
3055945.9276677663	0.0019480568211882598
3543771.084866174	0.0021502136611228906
4055102.367600486	0.0023523705010575213
4539473.625852967	0.00253614944645264
5092913.150674089	0.002738306286387271
5614131.153241664	0.0029220852317823898
6206692.787777613	0.0031242420717170205
6762318.55317365	0.0033080210171121394
7391573.8182781525	0.00351017785704677
8039220.150302872	0.003712334696981401
8643520.353573171	0.0038961136423765197
9324899.549906045	0.00409827048231115
9959115.042577714	0.004282049427706269
10672633.774686284	0.0044842062676409
11402422.740200695	0.004686363107575531
12079686.922182892	0.00487014205297065
12839570.335432468	0.00507229889290528
13543656.08905864	0.005256077838300399
14332486.506778738	0.00545823467823503
15136063.545670038	0.005660391518169661
15879160.835711332	0.0058441704635647795
16710164.087899048	0.00604632730349941
17477785.896142878	0.006230106248894529
18335338.583755072	0.00643226308882916
19126725.221970763	0.006616042034224279
20010029.64421973	0.0068181988741589095
20906527.882181697	0.00702035571409354
21732814.251358856	0.007204134659488659
22653976.038766906	0.00740629149942329
23502385.475525495	0.007590070444818409
24447567.42134213	0.007792227284753039
25405090.892672043	0.00799438412468767
26286144.082981903	0.008178163070082789
27266797.423861116	0.00838031991001742
28168631.124894615	0.008564098855412539
29171881.193309452	0.00876625569534717
30186766.860805005	0.0089684125352818
31119376.12433267	0.009152191480676919
32156112.62702819	0.00935434832061155
33108377.959090117	0.009538127266006668
34166514.14914391	0.0097402841059413
35138037.93318726	0.009924063051336418
36217149.505005136	0.010126219891271049
37307087.08924317	0.01032837673120568
38307244.25052735	0.010512155676600798
39417556.58582809	0.01071431251653543
40436067.017000616	0.010898091461930548
41566386.88395383	0.011100248301865179
42707046.83416146	0.01130240514179981
43752905.006956905	0.011486184087194928
44913049.22593331	0.011688340927129559
45976472.20454684	0.011872119872524678
47155778.812974915	0.012074276712459309
48236481.14616426	0.012258055657854428
49434643.70915691	0.012460212497789058
50642565.73240263	0.012662369337723689
51749079.756504245	0.012846148283118808
52975417.81824444	0.013048305123053439
54098548.4253892	0.013232084068448557
55343030.02650522	0.013434240908383188
56596910.61268643	0.013636397748317819
57744899.322335795	0.013820176693712938
59016530.526617885	0.014022333533647569
60180543.89924037	0.014206112479042687
61469681.32561395	0.014408269318977318
62767894.466238245	0.014610426158911949
63955910.80435856	0.014794205104307068
65271276.42951213	0.014996361944241698
66474784.575217195	0.015180140889636817
67807081.87246765	0.015382297729571448
69025884.92795037	0.015566076674966567
70374901.39946748	0.015768233514901198
71732593.36708723	0.01597039035483583
72974340.74253917	0.016154169300230947
74348442.92929257	0.016356326140165578
75605019.85202153	0.016540105085560697
76995338.57572436	0.016742261925495328
78394076.64373726	0.01694441876542996
79672920.34062171	0.017128197710825077
81087592.56667684	0.017330354550759708
82380840.49670085	0.017514133496154827
83811269.39240725	0.017716290336089457
