   -3.84821E-02    1.33408E+00    3.43909E-02
   -6.65380E-02    1.59336E+00    7.46360E-02
   -8.64961E-02    1.79677E+00    1.17312E-01
   -1.00732E-01    1.95920E+00    1.59802E-01
   -1.11536E-01    2.09214E+00    2.00166E-01
   -1.21025E-01    2.20434E+00    2.37027E-01
   -1.31070E-01    2.30229E+00    2.69461E-01
   -1.43265E-01    2.39070E+00    2.96921E-01
   -1.58897E-01    2.47287E+00    3.19148E-01
   -1.78951E-01    2.55097E+00    3.36116E-01
   -2.04114E-01    2.62637E+00    3.47968E-01
   -2.34794E-01    2.69979E+00    3.54975E-01
   -2.71148E-01    2.77152E+00    3.57493E-01
   -3.13108E-01    2.84155E+00    3.55930E-01
   -3.60420E-01    2.90969E+00    3.50721E-01
   -4.12673E-01    2.97563E+00    3.42307E-01
   -4.69339E-01    3.03905E+00    3.31119E-01
   -5.29802E-01    3.09963E+00    3.17561E-01
   -5.93392E-01    3.15710E+00    3.02007E-01
   -6.59415E-01    3.21127E+00    2.84793E-01
   -7.27178E-01    3.26202E+00    2.66210E-01
   -7.96010E-01    3.30930E+00    2.46507E-01
   -8.65284E-01    3.35316E+00    2.25890E-01
   -9.34432E-01    3.39371E+00    2.04522E-01
   -1.00295E+00    3.43114E+00    1.82527E-01
   -1.07043E+00    3.46568E+00    1.59993E-01
   -1.13653E+00    3.49759E+00    1.36974E-01
   -1.20101E+00    3.52718E+00    1.13500E-01
   -1.26369E+00    3.55474E+00    8.95728E-02
   -1.32450E+00    3.58061E+00    6.51788E-02
   -1.38344E+00    3.60507E+00    4.02876E-02
   -1.44058E+00    3.62843E+00    1.48584E-02
   -1.49604E+00    3.65093E+00   -1.11564E-02
   -1.55003E+00    3.67282E+00   -3.78082E-02
   -1.60276E+00    3.69429E+00   -6.51486E-02
   -1.65449E+00    3.71550E+00   -9.32272E-02
   -1.70553E+00    3.73657E+00   -1.22089E-01
   -1.75615E+00    3.75760E+00   -1.51774E-01
   -1.80667E+00    3.77863E+00   -1.82313E-01
   -1.85738E+00    3.79966E+00   -2.13729E-01
   -1.90856E+00    3.82070E+00   -2.46038E-01
   -1.96047E+00    3.84170E+00   -2.79244E-01
   -2.01334E+00    3.86258E+00   -3.13344E-01
   -2.06737E+00    3.88328E+00   -3.48328E-01
   -2.12272E+00    3.90369E+00   -3.84175E-01
   -2.17950E+00    3.92373E+00   -4.20860E-01
   -2.23781E+00    3.94327E+00   -4.58352E-01
   -2.29769E+00    3.96224E+00   -4.96615E-01
   -2.35912E+00    3.98053E+00   -5.35609E-01
   -2.42208E+00    3.99805E+00   -5.75294E-01
   -2.48651E+00    4.01473E+00   -6.15628E-01
   -2.55229E+00    4.03053E+00   -6.56570E-01
   -2.61931E+00    4.04539E+00   -6.98081E-01
   -2.68742E+00    4.05929E+00   -7.40124E-01
   -2.75647E+00    4.07223E+00   -7.82665E-01
   -2.82629E+00    4.08422E+00   -8.25676E-01
   -2.89671E+00    4.09528E+00   -8.69132E-01
   -2.96758E+00    4.10546E+00   -9.13012E-01
   -3.03873E+00    4.11481E+00   -9.57301E-01
   -3.11002E+00    4.12340E+00   -1.00199E+00
   -3.18134E+00    4.13130E+00   -1.04707E+00
   -3.25258E+00    4.13859E+00   -1.09254E+00
   -3.32366E+00    4.14535E+00   -1.13841E+00
   -3.39455E+00    4.15166E+00   -1.18467E+00
   -3.46520E+00    4.15760E+00   -1.23132E+00
   -3.53564E+00    4.16324E+00   -1.27838E+00
   -3.60588E+00    4.16863E+00   -1.32584E+00
   -3.67599E+00    4.17383E+00   -1.37371E+00
   -3.74604E+00    4.17887E+00   -1.42198E+00
   -3.81612E+00    4.18379E+00   -1.47063E+00
   -3.88632E+00    4.18858E+00   -1.51967E+00
   -3.95676E+00    4.19326E+00   -1.56906E+00
   -4.02753E+00    4.19779E+00   -1.61878E+00
   -4.09875E+00    4.20216E+00   -1.66878E+00
   -4.17048E+00    4.20633E+00   -1.71902E+00
   -4.24280E+00    4.21024E+00   -1.76944E+00
   -4.31574E+00    4.21385E+00   -1.81997E+00
   -4.38931E+00    4.21710E+00   -1.87055E+00
   -4.46348E+00    4.21995E+00   -1.92110E+00
   -4.53817E+00    4.22234E+00   -1.97152E+00
   -4.61328E+00    4.22423E+00   -2.02172E+00
   -4.68867E+00    4.22560E+00   -2.07163E+00
   -4.76413E+00    4.22642E+00   -2.12114E+00
   -4.83946E+00    4.22670E+00   -2.17018E+00
   -4.91441E+00    4.22646E+00   -2.21866E+00
   -4.98872E+00    4.22574E+00   -2.26652E+00
   -5.06210E+00    4.22460E+00   -2.31372E+00
   -5.13432E+00    4.22311E+00   -2.36022E+00
   -5.20513E+00    4.22137E+00   -2.40601E+00
   -5.27433E+00    4.21950E+00   -2.45112E+00
   -5.34181E+00    4.21760E+00   -2.49560E+00
   -5.40751E+00    4.21580E+00   -2.53953E+00
   -5.47150E+00    4.21422E+00   -2.58304E+00
   -5.53396E+00    4.21297E+00   -2.62629E+00
   -5.59522E+00    4.21212E+00   -2.66948E+00
   -5.65575E+00    4.21174E+00   -2.71283E+00
   -5.71622E+00    4.21184E+00   -2.75662E+00
   -5.77744E+00    4.21240E+00   -2.80114E+00
   -5.84037E+00    4.21332E+00   -2.84670E+00
   -5.90615E+00    4.21447E+00   -2.89361E+00
