1
   -3.29043e-02    1.12999e+00    3.41914e-02
   -6.60738e-02    1.25824e+00    6.78523e-02
   -9.98629e-02    1.38253e+00    1.00274e-01
   -1.34075e-01    1.50439e+00    1.31850e-01
   -1.68608e-01    1.62156e+00    1.62784e-01
   -2.04049e-01    1.73363e+00    1.91902e-01
   -2.40602e-01    1.84061e+00    2.18796e-01
   -2.77961e-01    1.94222e+00    2.44078e-01
   -3.16188e-01    2.03949e+00    2.67625e-01
   -3.56186e-01    2.13222e+00    2.87628e-01
   -3.97187e-01    2.22002e+00    3.05626e-01
   -4.39548e-01    2.30286e+00    3.20905e-01
   -4.83140e-01    2.38531e+00    3.33720e-01
   -5.27590e-01    2.46195e+00    3.44820e-01
   -5.73177e-01    2.53635e+00    3.53646e-01
   -6.20401e-01    2.60743e+00    3.59197e-01
   -6.68692e-01    2.67534e+00    3.62617e-01
   -7.17443e-01    2.74278e+00    3.65114e-01
   -7.66449e-01    2.80809e+00    3.67102e-01
   -8.15818e-01    2.86964e+00    3.68365e-01
   -8.65661e-01    2.92888e+00    3.68678e-01
   -9.15894e-01    2.98570e+00    3.68212e-01
   -9.66614e-01    3.04129e+00    3.66771e-01
   -1.01830e+00    3.09445e+00    3.63391e-01
   -1.07129e+00    3.14866e+00    3.57410e-01
   -1.12440e+00    3.20043e+00    3.51200e-01
   -1.17853e+00    3.24959e+00    3.42936e-01
   -1.23380e+00    3.29710e+00    3.32392e-01
   -1.29011e+00    3.34387e+00    3.19775e-01
   -1.34716e+00    3.38909e+00    3.05682e-01
   -1.40417e+00    3.43155e+00    2.91660e-01
   -1.46067e+00    3.47364e+00    2.78657e-01
   -1.51813e+00    3.51554e+00    2.63731e-01
   -1.57605e+00    3.55657e+00    2.47902e-01
   -1.63455e+00    3.59582e+00    2.30894e-01
   -1.69355e+00    3.63433e+00    2.12893e-01
   -1.75420e+00    3.67288e+00    1.91608e-01
   -1.81551e+00    3.71015e+00    1.68979e-01
   -1.87840e+00    3.74752e+00    1.43209e-01
   -1.94003e+00    3.77693e+00    1.19945e-01
   -2.00359e+00    3.81323e+00    9.28228e-02
   -2.06610e+00    3.83768e+00    6.78073e-02
   -2.13081e+00    3.87676e+00    3.83754e-02
   -2.19445e+00    3.89880e+00    1.10904e-02
   -2.26047e+00    3.93992e+00   -2.09326e-02
   -2.32570e+00    3.96565e+00   -5.14097e-02
   -2.39066e+00    3.99665e+00   -8.13229e-02
   -2.45507e+00    4.02252e+00   -1.10136e-01
   -2.52191e+00    4.05973e+00   -1.43824e-01
   -2.58742e+00    4.08099e+00   -1.74834e-01
   -2.65472e+00    4.11470e+00   -2.09434e-01
   -2.72053e+00    4.13886e+00   -2.41069e-01
   -2.78874e+00    4.16907e+00   -2.77470e-01
   -2.85605e+00    4.19436e+00   -3.12100e-01
   -2.92603e+00    4.22552e+00   -3.52057e-01
   -2.99421e+00    4.24851e+00   -3.88413e-01
   -3.06357e+00    4.27455e+00   -4.27149e-01
   -3.13262e+00    4.29805e+00   -4.65230e-01
   -3.20114e+00    4.31988e+00   -5.02277e-01
   -3.26949e+00    4.34196e+00   -5.38978e-01
   -3.33908e+00    4.36135e+00   -5.78150e-01
   -3.40457e+00    4.36791e+00   -6.09136e-01
   -3.47581e+00    4.40255e+00   -6.51613e-01
   -3.54574e+00    4.41528e+00   -6.91481e-01
   -3.61660e+00    4.43345e+00   -7.33191e-01
   -3.68721e+00    4.44754e+00   -7.74411e-01
   -3.75615e+00    4.45732e+00   -8.12292e-01
   -3.82610e+00    4.47168e+00   -8.52192e-01
   -3.89717e+00    4.48196e+00   -8.94334e-01
   -3.96745e+00    4.48970e+00   -9.34892e-01
   -4.03729e+00    4.50044e+00   -9.74575e-01
   -4.10642e+00    4.50479e+00   -1.01284e+00
   -4.17600e+00    4.51146e+00   -1.05201e+00
   -4.24545e+00    4.51764e+00   -1.09090e+00
   -4.31624e+00    4.52581e+00   -1.13248e+00
   -4.38649e+00    4.53251e+00   -1.17298e+00
   -4.45707e+00    4.54011e+00   -1.21414e+00
   -4.52561e+00    4.54335e+00   -1.25121e+00
   -4.59452e+00    4.54738e+00   -1.28905e+00
   -4.66409e+00    4.55404e+00   -1.32817e+00
   -4.73351e+00    4.55787e+00   -1.36701e+00
   -4.80483e+00    4.56335e+00   -1.40966e+00
   -4.87693e+00    4.56822e+00   -1.45386e+00
   -4.94733e+00    4.55677e+00   -1.49465e+00
   -5.01697e+00    4.55415e+00   -1.53395e+00
   -5.08058e+00    4.54100e+00   -1.56115e+00
   -5.14932e+00    4.55546e+00   -1.59863e+00
   -5.21934e+00    4.55671e+00   -1.63868e+00
   -5.28834e+00    4.55949e+00   -1.67668e+00
   -5.35680e+00    4.55756e+00   -1.71360e+00
   -5.42553e+00    4.56003e+00   -1.75106e+00
   -5.49389e+00    4.55944e+00   -1.78779e+00
   -5.56248e+00    4.56101e+00   -1.82497e+00
   -5.63115e+00    4.56199e+00   -1.86229e+00
   -5.69909e+00    4.56426e+00   -1.89818e+00
   -5.76415e+00    4.55851e+00   -1.92831e+00
   -5.83219e+00    4.56779e+00   -1.96438e+00
   -5.89598e+00    4.56414e+00   -1.99195e+00
   -5.96027e+00    4.57321e+00   -2.02055e+00
   -6.02388e+00    4.57201e+00   -2.04777e+00
2
   -2.78784e-02    1.17991e+00    4.42432e-02
   -5.56873e-02    1.35914e+00    8.86255e-02
   -8.42413e-02    1.53676e+00    1.31517e-01
   -1.13090e-01    1.70940e+00    1.73820e-01
   -1.42451e-01    1.87639e+00    2.15099e-01
   -1.72912e-01    2.03554e+00    2.54176e-01
   -2.04994e-01    2.18970e+00    2.90011e-01
   -2.37701e-01    2.33337e+00    3.24598e-01
   -2.71108e-01    2.46567e+00    3.57785e-01
   -3.06100e-01    2.59194e+00    3.87800e-01
   -3.42467e-01    2.71310e+00    4.15067e-01
   -3.81127e-01    2.82950e+00    4.37747e-01
   -4.20895e-01    2.93979e+00    4.58209e-01
   -4.62350e-01    3.04418e+00    4.75300e-01
   -5.05454e-01    3.14570e+00    4.89091e-01
   -5.49692e-01    3.24511e+00    5.00617e-01
   -5.95175e-01    3.34279e+00    5.09650e-01
   -6.42177e-01    3.43386e+00    5.15646e-01
   -6.90072e-01    3.51667e+00    5.19856e-01
   -7.38122e-01    3.59549e+00    5.23756e-01
   -7.88148e-01    3.66952e+00    5.23705e-01
   -8.38720e-01    3.74263e+00    5.22561e-01
   -8.90188e-01    3.81455e+00    5.19624e-01
   -9.42787e-01    3.88802e+00    5.14426e-01
   -9.96253e-01    3.95947e+00    5.07493e-01
   -1.05153e+00    4.02622e+00    4.96933e-01
   -1.10736e+00    4.09214e+00    4.85274e-01
   -1.16429e+00    4.15466e+00    4.71420e-01
   -1.22179e+00    4.21354e+00    4.56424e-01
   -1.28026e+00    4.26821e+00    4.39474e-01
   -1.33946e+00    4.32076e+00    4.21070e-01
   -1.39978e+00    4.37100e+00    4.00448e-01
   -1.46028e+00    4.42082e+00    3.79436e-01
   -1.52084e+00    4.46859e+00    3.58310e-01
   -1.58187e+00    4.51578e+00    3.36268e-01
   -1.64361e+00    4.56028e+00    3.12788e-01
   -1.70491e+00    4.59836e+00    2.90179e-01
   -1.76718e+00    4.63886e+00    2.65633e-01
   -1.83001e+00    4.68106e+00    2.39981e-01
   -1.89437e+00    4.71796e+00    2.11252e-01
   -1.95872e+00    4.75151e+00    1.82568e-01
   -2.02398e+00    4.78597e+00    1.52050e-01
   -2.08835e+00    4.82760e+00    1.23306e-01
   -2.15501e+00    4.85920e+00    8.99788e-02
   -2.22099e+00    4.89726e+00    5.80140e-02
   -2.28758e+00    4.93218e+00    2.48386e-02
   -2.35403e+00    4.96784e+00   -8.05024e-03
   -2.42077e+00    5.00386e+00   -4.15337e-02
   -2.48888e+00    5.02877e+00   -7.77553e-02
   -2.55690e+00    5.04947e+00   -1.13792e-01
   -2.62412e+00    5.09295e+00   -1.48242e-01
   -2.69438e+00    5.11559e+00   -1.88767e-01
   -2.76455e+00    5.14301e+00   -2.29103e-01
   -2.83470e+00    5.16899e+00   -2.69392e-01
   -2.90437e+00    5.19393e+00   -3.08733e-01
   -2.97428e+00    5.21394e+00   -3.48562e-01
   -3.04529e+00    5.23371e+00   -3.90583e-01
   -3.11801e+00    5.24459e+00   -4.36024e-01
   -3.19224e+00    5.26254e+00   -4.84474e-01
   -3.26451e+00    5.28313e+00   -5.29016e-01
   -3.33938e+00    5.30184e+00   -5.78758e-01
   -3.41447e+00    5.32235e+00   -6.28945e-01
   -3.48896e+00    5.33574e+00   -6.77923e-01
   -3.56368e+00    5.35124e+00   -7.27356e-01
   -3.63822e+00    5.35704e+00   -7.76443e-01
   -3.71172e+00    5.37014e+00   -8.23442e-01
   -3.78479e+00    5.38711e+00   -8.69580e-01
   -3.85867e+00    5.39344e+00   -9.17338e-01
   -3.93316e+00    5.41280e+00   -9.66323e-01
   -4.00745e+00    5.42726e+00   -1.01491e+00
   -4.08165e+00    5.43488e+00   -1.06330e+00
   -4.15756e+00    5.44386e+00   -1.11511e+00
   -4.23261e+00    5.44524e+00   -1.16522e+00
   -4.30537e+00    5.46049e+00   -1.21074e+00
   -4.38103e+00    5.45964e+00   -1.26207e+00
   -4.45653e+00    5.46442e+00   -1.31307e+00
   -4.53234e+00    5.46541e+00   -1.36468e+00
   -4.60868e+00    5.46087e+00   -1.41735e+00
   -4.68456e+00    5.45601e+00   -1.46911e+00
   -4.76095e+00    5.44702e+00   -1.52190e+00
   -4.83691e+00    5.43825e+00   -1.57383e+00
   -4.91365e+00    5.42205e+00   -1.62731e+00
   -4.98699e+00    5.39421e+00   -1.67398e+00
   -5.06369e+00    5.39372e+00   -1.72739e+00
   -5.13822e+00    5.39515e+00   -1.77645e+00
   -5.21185e+00    5.39159e+00   -1.82370e+00
   -5.28435e+00    5.40908e+00   -1.86870e+00
   -5.35911e+00    5.40372e+00   -1.91821e+00
   -5.43288e+00    5.40920e+00   -1.96576e+00
   -5.50617e+00    5.41160e+00   -2.01234e+00
   -5.57920e+00    5.41665e+00   -2.05840e+00
