# dt		e_v		e_x		e_y		e_z		numIter		realTime		s33_over_s11
0.000129182013495409	-6.387602852817072e-06	-3.1592026477987963e-06	-3.2284002050182757e-06	-0.0	717	2.588	0.9999979940877495
0.00012910045422267902	0.18940273348010736	-0.10814845542188825	-0.10244881109800316	0.3999999999999988	1134	3.224	1.7851818339269934
0.00013420856274592327	0.3355159096100714	-0.23533883755236604	-0.22914525283755974	0.7999999999999973	1593	3.911	2.3806411977264528
0.00013603320437014183	0.4175918136208415	-0.3903900145390303	-0.39201817184013044	1.2000000000000022	2022	4.544	2.813239805004959
0.00013616559298666264	0.4379117195425287	-0.5796831710113425	-0.5824051094461263	1.5999999999999976	2451	5.167	3.1286112938248047
0.0001361431183969907	0.410675827491535	-0.7934728512166317	-0.7958513212918383	2.000000000000005	2937	5.901	3.3352829991290847
0.00014290330819647715	0.35047124733047114	-1.031587443414819	-1.017941309254712	2.400000000000002	3420	6.693	3.5288441083004174
0.00014326770686897634	0.256444850706768	-1.28147063891255	-1.2620845103806864	2.8000000000000043	3899	7.403	3.6945518646823396
0.00014332898440164602	0.1296515374226162	-1.5367589067429122	-1.5335895558344814	3.20000000000001	4396	8.132	3.8176877609822446
0.0001434215245106087	-0.008502456482671616	-1.7928058593391472	-1.815696597143531	3.6000000000000068	4843	8.773	3.9273128561414787
0.0001427189470342277	-0.16162352891235104	-2.0590034305995055	-2.1026200983128494	4.0000000000000036	5349	9.547	3.9921651004140646
0.00014268785375339826	-0.32277449089492816	-2.3342961771016246	-2.388478313793303	4.3999999999999995	5910	10.404	4.008829835017557
0.00014346490892632667	-0.4842098329394362	-2.6185713784727094	-2.6656384544667273	4.800000000000001	6366	11.089	4.097305579611853
0.000143545310876368	-0.662783589705853	-2.9150629777044186	-2.9477206120014396	5.2000000000000055	6881	11.862	4.124220741674652
0.00014220602915253862	-0.8565923650338619	-3.2254138144177458	-3.2311785506161144	5.599999999999998	7400	12.637	4.151389276349139
0.00014227882907913043	-1.054256803543529	-3.544322744863809	-3.5099340586797187	5.999999999999999	7867	13.35	4.188086781659981
0.00014237046785017934	-1.2387338597339341	-3.854628960647868	-3.7841048990860693	6.400000000000003	8389	14.062	4.164213304903922
0.00014355968830597688	-1.4129697516603577	-4.153423716861567	-4.0595460347987915	6.800000000000001	8915	14.767	4.18126827946713
0.00014357591179002495	-1.5662653997298617	-4.423368064767593	-4.342897334962268	7.199999999999999	9506	15.547	4.096521495295745
0.00014361493891330444	-1.7154873427701431	-4.70847120787031	-4.607016134899832	7.6	10040	16.248	4.1566570069055535
0.0001437647446400358	-1.884719400681957	-5.023990331056986	-4.860729069624973	8.000000000000004	10505	16.896	4.170422099089756
0.00014393763342827946	-2.039693274108935	-5.345552851915408	-5.0941404221935285	8.400000000000002	11035	17.589	4.1065531034236455
